period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,19.0,10.0,185.0,2.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,956.0,4453.0,5409.0,3863.0,10869.0,19748.0,634.0,69.0,7657.0,0.0,1734.0,7337.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,10.0,548.0,558.0,497.0,1169.0,795.0,134.0,6.0,78.0,0.0,75.0,77.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,1.0,394.0,395.0,851.0,-26.0,2678.0,109.0,0.0,245.0,0.0,245.0,35.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,165.0,165.0,708.0,1053.0,69.0,41.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,2.0,2070.0,2072.0,2175.0,-35.0,906.0,32.0,0.0,6927.0,0.0,0.0,6927.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1566.0,704.0,2270.0,2382.0,154.0,186.0,48.0,3.0,74.0,0.0,61.0,13.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,27.0,150.0,177.0,2330.0,1370.0,1657.0,169.0,22.0,145.0,0.0,106.0,134.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,17.0,17.0,981.0,-20.0,1592.0,26.0,5.0,146.0,0.0,146.0,42.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,6.0,6.0,1194.0,177.0,383.0,145.0,0.0,11.0,0.0,11.0,0.0
2016Q1,2016,Q1,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,27125.0,17652.0,44777.0,16886.0,-11279.0,5704.0,417.0,8.0,2757.0,0.0,1508.0,1510.0
2016Q1,2016,Q1,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3058.0,3345.0,6403.0,5827.0,-1575.0,5753.0,215.0,8.0,44.0,0.0,44.0,8.0
2016Q1,2016,Q1,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,34.0,34.0,32.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2016Q1,2016,Q1,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q1,2016,Q1,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,3.0,3.0,139.0,25.0,201.0,2.0,0.0,51.0,0.0,8.0,43.0
